40.2457152,-111.6398208,nan,nan,-93,6,129,37:35.8,2022-12-01 08:14:11.404554
40.2457152,-111.6398208,nan,nan,-90,6,128,37:34.8,2022-12-01 08:14:11.405552
40.2457152,-111.6398208,nan,nan,-90,6.25,127,37:33.8,2022-12-01 08:14:11.406549
40.2459168,-111.6399616,nan,nan,-88,6.5,126,37:32.9,2022-12-01 08:14:11.407547
40.2459168,-111.6399616,nan,nan,-84,6,125,37:31.9,2022-12-01 08:14:11.407547
40.2459168,-111.6399616,nan,nan,-79,6.5,124,37:30.9,2022-12-01 08:14:11.408544
40.2459168,-111.6399616,nan,nan,-76,6.5,123,37:29.9,2022-12-01 08:14:11.412534
40.2459168,-111.6399616,nan,nan,-75,6.5,122,37:28.9,2022-12-01 08:14:11.413531
40.2459168,-111.6399616,nan,nan,-79,6.75,121,37:27.9,2022-12-01 08:14:11.414528
40.2459168,-111.6399616,nan,nan,-79,6.75,120,37:26.9,2022-12-01 08:14:11.415525
40.2459168,-111.6399616,nan,nan,-75,6,119,37:25.9,2022-12-01 08:14:11.416522
40.2459168,-111.6399616,nan,nan,-76,7.25,118,37:24.9,2022-12-01 08:14:11.416522
40.2459168,-111.6399616,nan,nan,-80,6.75,117,37:23.9,2022-12-01 08:14:11.417519
40.2459168,-111.6399616,nan,nan,-81,6.5,116,37:22.9,2022-12-01 08:14:11.418517
40.2459168,-111.6399616,nan,nan,-86,6.75,115,37:21.9,2022-12-01 08:14:11.419514
40.2459168,-111.6399616,nan,nan,-91,6.25,114,37:21.4,2022-12-01 08:14:11.420513
40.2459168,-111.6399616,-54,nan,-86,5.5,113,37:20.3,2022-12-01 08:14:11.420513
40.2459168,-111.6399616,-54,-56,-89,6.5,112,37:19.1,2022-12-01 08:14:12.456173
40.2459168,-111.6399616,nan,-56,-84,6.75,111,37:17.9,2022-12-01 08:14:13.447549
40.2459168,-111.6399616,nan,nan,-85,5.75,110,37:17.3,2022-12-01 08:14:14.389053
40.2459168,-111.6399616,-64,-70,-85,6,109,37:16.1,2022-12-01 08:14:14.393375
40.2459168,-111.6399616,-65,-70,-87,6.5,108,37:14.9,2022-12-01 08:14:15.281694
40.2459168,-111.6399616,nan,nan,-96,6.25,107,37:13.9,2022-12-01 08:14:16.284472
40.2459168,-111.6399616,nan,nan,-86,5.75,106,37:12.9,2022-12-01 08:14:16.284472
40.2459168,-111.6399616,nan,nan,-83,6,105,37:11.9,2022-12-01 08:14:16.295257
40.2459168,-111.6399616,nan,nan,-83,6,104,37:10.9,2022-12-01 08:14:16.295257
40.2459168,-111.6399616,nan,nan,-84,6,103,37:10.0,2022-12-01 08:14:16.296253
40.2459168,-111.6399616,nan,nan,-83,6.5,102,37:09.0,2022-12-01 08:14:16.297251
40.2459168,-111.6399616,nan,nan,-83,6.25,101,37:08.0,2022-12-01 08:14:16.297251
40.2459168,-111.6399616,nan,nan,-86,5.75,100,37:07.0,2022-12-01 08:14:16.298248
40.2459168,-111.6399616,nan,nan,-86,6.25,99,37:06.0,2022-12-01 08:14:16.299248
40.2459168,-111.6399616,nan,nan,-87,6.25,98,37:05.0,2022-12-01 08:14:16.301241
40.2459168,-111.6399616,nan,nan,-82,6.5,97,37:04.0,2022-12-01 08:14:16.301241
40.2459168,-111.6399616,nan,nan,-80,6.5,96,37:03.0,2022-12-01 08:14:16.302245
40.2459168,-111.6399616,nan,nan,-77,6.25,95,37:02.0,2022-12-01 08:14:16.303240
40.2459168,-111.6399616,nan,nan,-77,6.75,94,37:01.0,2022-12-01 08:14:16.304232
40.2459168,-111.6399616,nan,nan,-77,6.75,93,37:00.0,2022-12-01 08:14:16.305231
40.2459168,-111.6399616,nan,nan,-77,6.5,92,36:59.0,2022-12-01 08:14:16.306227
40.2459168,-111.6399616,nan,nan,-73,6.5,91,36:58.0,2022-12-01 08:14:16.306227
40.2459168,-111.6399616,nan,nan,-76,6.25,90,36:57.1,2022-12-01 08:14:16.307223
40.2459168,-111.6399616,nan,nan,-74,6.5,89,36:56.1,2022-12-01 08:14:16.308221
40.2459168,-111.6399616,nan,nan,-75,6.25,88,36:56.0,2022-12-01 08:14:16.309218
40.2459168,-111.6399616,-41,-39,-74,5.75,87,36:54.7,2022-12-01 08:14:16.309218
40.2459168,-111.6399616,-41,-39,-81,6.5,86,36:53.4,2022-12-01 08:14:17.202746
40.2459168,-111.6399616,-41,-39,-79,6,85,36:52.1,2022-12-01 08:14:18.115546
40.2459168,-111.6399616,nan,nan,-76,6.5,84,36:51.0,2022-12-01 08:14:19.013538
40.2459168,-111.6399616,nan,nan,-82,6.75,83,36:50.1,2022-12-01 08:14:19.025068
40.2459168,-111.6399616,nan,nan,-88,6.25,82,36:49.1,2022-12-01 08:14:19.025068
40.2459168,-111.6399616,nan,nan,-83,6.25,81,36:48.1,2022-12-01 08:14:19.026064
40.2459168,-111.6399616,nan,nan,-85,6,80,36:47.1,2022-12-01 08:14:19.027061
40.2459168,-111.6399616,nan,nan,-79,6.5,79,36:46.1,2022-12-01 08:14:19.028060
40.2459168,-111.6399616,nan,nan,-81,6.5,78,36:45.5,2022-12-01 08:14:19.028060
40.2459168,-111.6399616,-47,-45,-80,6.25,77,36:44.1,2022-12-01 08:14:19.029058
